"","nombre_curso","genero","periodo","curso","anio_asignacion","anio_ingreso","zona","nota_total","nombre_area","anio_nacimiento"
"15623","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,1,773,2013,2012,0,0,"PROGRAMACION DE SISTEMAS",1990
"15624","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,1,773,2013,2012,0,0,"PROGRAMACION DE SISTEMAS",1988
"15625","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,1,773,2013,2012,48,61,"PROGRAMACION DE SISTEMAS",1989
"15626","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,1,773,2013,2012,0,0,"PROGRAMACION DE SISTEMAS",1991
"15627","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,1,773,2013,2012,51,70,"PROGRAMACION DE SISTEMAS",1989
"15628","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,1,773,2013,2012,0,0,"PROGRAMACION DE SISTEMAS",1993
"15629","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,1,773,2013,2012,47,61,"PROGRAMACION DE SISTEMAS",1986
"15630","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,1,773,2013,2012,43,61,"PROGRAMACION DE SISTEMAS",1980
"15631","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,1,773,2013,2012,0,0,"PROGRAMACION DE SISTEMAS",1990
"15632","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,1,773,2013,2012,60,76,"PROGRAMACION DE SISTEMAS",1991
"15633","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,1,773,2013,2012,49,54,"PROGRAMACION DE SISTEMAS",1993
"15634","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,1,773,2013,2012,37,46,"PROGRAMACION DE SISTEMAS",1986
"15635","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,1,773,2013,2012,0,0,"PROGRAMACION DE SISTEMAS",1990
"15636","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,1,773,2013,2012,0,0,"PROGRAMACION DE SISTEMAS",1991
"15637","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,1,773,2013,2012,42,52,"PROGRAMACION DE SISTEMAS",1989
"15638","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,1,773,2013,2012,42,52,"PROGRAMACION DE SISTEMAS",1989
"15639","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,1,773,2013,2012,0,0,"PROGRAMACION DE SISTEMAS",1988
"15640","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,1,773,2013,2012,45,53,"PROGRAMACION DE SISTEMAS",1990
"15641","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,1,773,2013,2012,41,53,"PROGRAMACION DE SISTEMAS",1988
"15642","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,1,773,2013,2012,36,49,"PROGRAMACION DE SISTEMAS",1981
"15643","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,1,773,2013,2012,49,63,"PROGRAMACION DE SISTEMAS",1990
"15644","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,1,773,2013,2012,60,75,"PROGRAMACION DE SISTEMAS",1993
"15645","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,1,773,2013,2012,0,0,"PROGRAMACION DE SISTEMAS",1987
"15646","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,1,773,2013,2012,60,79,"PROGRAMACION DE SISTEMAS",1988
"15647","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,1,773,2013,2012,51,61,"PROGRAMACION DE SISTEMAS",1990
"15648","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,1,773,2013,2012,40,49,"PROGRAMACION DE SISTEMAS",1988
"15649","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,1,773,2013,2012,42,52,"PROGRAMACION DE SISTEMAS",1989
"15650","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,1,773,2013,2012,0,0,"PROGRAMACION DE SISTEMAS",1988
"15651","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,1,773,2013,2012,43,55,"PROGRAMACION DE SISTEMAS",1988
"15652","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,1,773,2013,2012,53,61,"PROGRAMACION DE SISTEMAS",1990
"15653","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,1,773,2013,2012,46,61,"PROGRAMACION DE SISTEMAS",1989
"15654","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,1,773,2013,2012,58,72,"PROGRAMACION DE SISTEMAS",1991
"15655","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,1,773,2013,2012,51,61,"PROGRAMACION DE SISTEMAS",1989
"15656","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,1,773,2013,2012,57,77,"PROGRAMACION DE SISTEMAS",1986
"15657","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,1,773,2013,2012,50,61,"PROGRAMACION DE SISTEMAS",1991
"15658","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,2,773,2013,2012,46,49,"PROGRAMACION DE SISTEMAS",1992
"15659","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,2,773,2013,2012,57,72,"PROGRAMACION DE SISTEMAS",1992
"15660","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,2,773,2013,2012,0,0,"PROGRAMACION DE SISTEMAS",1991
"15661","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,2,773,2013,2012,0,0,"PROGRAMACION DE SISTEMAS",1990
"15662","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,2,773,2013,2012,0,0,"PROGRAMACION DE SISTEMAS",1987
"15663","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,2,773,2013,2012,46,55,"PROGRAMACION DE SISTEMAS",1989
"15664","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,2,773,2013,2012,0,0,"PROGRAMACION DE SISTEMAS",1990
"15665","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,2,773,2013,2012,42,47,"PROGRAMACION DE SISTEMAS",1981
"15666","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,2,773,2013,2012,41,51,"PROGRAMACION DE SISTEMAS",1991
"15667","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,2,773,2013,2012,0,0,"PROGRAMACION DE SISTEMAS",1989
"15668","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,2,773,2013,2012,0,0,"PROGRAMACION DE SISTEMAS",1991
"15669","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,2,773,2013,2012,45,61,"PROGRAMACION DE SISTEMAS",1993
"15670","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,2,773,2013,2012,0,0,"PROGRAMACION DE SISTEMAS",1989
"15671","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,2,773,2013,2012,0,0,"PROGRAMACION DE SISTEMAS",1990
"15672","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,2,773,2013,2012,50,62,"PROGRAMACION DE SISTEMAS",1992
"15673","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,2,773,2013,2012,47,62,"PROGRAMACION DE SISTEMAS",1990
"15674","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,2,773,2013,2012,47,52,"PROGRAMACION DE SISTEMAS",1992
"15675","MANEJO E IMPLEMENTACION DE ARCHIVOS",2,2,773,2013,2012,0,0,"PROGRAMACION DE SISTEMAS",1990
"15676","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,2,773,2013,2012,44,55,"PROGRAMACION DE SISTEMAS",1992
"15677","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,2,773,2013,2012,60,85,"PROGRAMACION DE SISTEMAS",1989
"15678","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,2,773,2013,2012,43,56,"PROGRAMACION DE SISTEMAS",1992
"15679","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,2,773,2013,2012,52,65,"PROGRAMACION DE SISTEMAS",1989
"15680","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,2,773,2013,2012,49,66,"PROGRAMACION DE SISTEMAS",1989
"15681","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,2,773,2013,2012,52,68,"PROGRAMACION DE SISTEMAS",1993
"15682","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,2,773,2013,2012,44,54,"PROGRAMACION DE SISTEMAS",1988
"15683","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,2,773,2013,2012,0,0,"PROGRAMACION DE SISTEMAS",1990
"15684","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,2,773,2013,2012,0,0,"PROGRAMACION DE SISTEMAS",1988
"15685","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,2,773,2013,2012,0,0,"PROGRAMACION DE SISTEMAS",1992
"15686","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,2,773,2013,2012,0,0,"PROGRAMACION DE SISTEMAS",1991
"15687","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,2,773,2013,2012,0,0,"PROGRAMACION DE SISTEMAS",1983
"15688","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,2,773,2013,2012,0,0,"PROGRAMACION DE SISTEMAS",1990
"15689","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,2,773,2013,2012,43,66,"PROGRAMACION DE SISTEMAS",1989
"15690","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,2,773,2013,2012,43,48,"PROGRAMACION DE SISTEMAS",1986
"15691","MANEJO E IMPLEMENTACION DE ARCHIVOS",2,2,773,2013,2012,0,0,"PROGRAMACION DE SISTEMAS",1993
"15692","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,2,773,2013,2012,0,0,"PROGRAMACION DE SISTEMAS",1985
"15693","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,2,773,2013,2012,0,0,"PROGRAMACION DE SISTEMAS",1990
"15694","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,2,773,2013,2012,59,71,"PROGRAMACION DE SISTEMAS",1988
"15695","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,2,773,2013,2012,0,0,"PROGRAMACION DE SISTEMAS",1989
"15696","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,2,773,2013,2012,0,0,"PROGRAMACION DE SISTEMAS",1992
"15697","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,2,773,2013,2012,45,61,"PROGRAMACION DE SISTEMAS",1988
"15698","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,2,773,2013,2012,46,61,"PROGRAMACION DE SISTEMAS",1988
"15699","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,2,773,2013,2012,0,0,"PROGRAMACION DE SISTEMAS",1987
"15700","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,2,773,2013,2012,0,0,"PROGRAMACION DE SISTEMAS",1992
"15701","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,2,773,2013,2012,53,74,"PROGRAMACION DE SISTEMAS",1990
"15702","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,2,773,2013,2012,53,74,"PROGRAMACION DE SISTEMAS",1989
"15703","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,2,773,2013,2012,0,0,"PROGRAMACION DE SISTEMAS",1988
"15704","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,2,773,2013,2012,0,0,"PROGRAMACION DE SISTEMAS",1990
"15705","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,2,773,2013,2012,47,69,"PROGRAMACION DE SISTEMAS",1984
"15706","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,2,773,2013,2012,48,63,"PROGRAMACION DE SISTEMAS",1990
"15707","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,2,773,2013,2012,0,0,"PROGRAMACION DE SISTEMAS",1988
"15708","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,2,773,2013,2012,48,50,"PROGRAMACION DE SISTEMAS",1990
"15709","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,2,773,2013,2012,57,75,"PROGRAMACION DE SISTEMAS",1993
"15710","MANEJO E IMPLEMENTACION DE ARCHIVOS",2,2,773,2013,2012,48,61,"PROGRAMACION DE SISTEMAS",1992
"15711","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,2,773,2013,2012,50,73,"PROGRAMACION DE SISTEMAS",1992
"15712","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,2,773,2013,2012,47,62,"PROGRAMACION DE SISTEMAS",1992
"15713","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,2,773,2013,2012,48,51,"PROGRAMACION DE SISTEMAS",1989
"15714","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,2,773,2013,2012,0,0,"PROGRAMACION DE SISTEMAS",1990
"15715","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,2,773,2013,2012,49,55,"PROGRAMACION DE SISTEMAS",1991
"15716","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,2,773,2013,2012,54,66,"PROGRAMACION DE SISTEMAS",1992
"15717","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,2,773,2013,2012,41,61,"PROGRAMACION DE SISTEMAS",1988
"15718","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,2,773,2013,2012,50,68,"PROGRAMACION DE SISTEMAS",1992
"15719","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,2,773,2013,2012,0,0,"PROGRAMACION DE SISTEMAS",1992
"15720","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,2,773,2013,2012,51,66,"PROGRAMACION DE SISTEMAS",1990
"15721","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,2,773,2013,2012,0,0,"PROGRAMACION DE SISTEMAS",1988
"15722","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,2,773,2013,2012,0,0,"PROGRAMACION DE SISTEMAS",1987
"15723","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,1,773,2017,2012,0,0,"PROGRAMACION DE SISTEMAS",1992
"15724","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,1,773,2017,2013,45,57,"PROGRAMACION DE SISTEMAS",1993
"15725","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,1,773,2017,2012,0,0,"PROGRAMACION DE SISTEMAS",1992
"15726","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,5,773,2017,2012,50,67,"PROGRAMACION DE SISTEMAS",1993
"15727","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,5,773,2017,2013,50,68,"PROGRAMACION DE SISTEMAS",1995
"15728","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,5,773,2013,2012,0,0,"PROGRAMACION DE SISTEMAS",1988
"15729","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,5,773,2013,2012,41,55,"PROGRAMACION DE SISTEMAS",1990
"15730","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,5,773,2013,2012,0,0,"PROGRAMACION DE SISTEMAS",1991
"15731","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,5,773,2013,2012,39,54,"PROGRAMACION DE SISTEMAS",1989
"15732","MANEJO E IMPLEMENTACION DE ARCHIVOS",2,5,773,2013,2012,0,0,"PROGRAMACION DE SISTEMAS",1987
"15733","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,5,773,2013,2012,60,82,"PROGRAMACION DE SISTEMAS",1993
"15734","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,5,773,2013,2012,41,53,"PROGRAMACION DE SISTEMAS",1991
"15735","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,5,773,2013,2012,0,0,"PROGRAMACION DE SISTEMAS",1992
"15736","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,5,773,2017,2013,0,0,"PROGRAMACION DE SISTEMAS",1994
"15737","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,5,773,2013,2012,53,53,"PROGRAMACION DE SISTEMAS",1992
"15738","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,5,773,2013,2012,36,50,"PROGRAMACION DE SISTEMAS",1990
"15739","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,5,773,2013,2012,57,68,"PROGRAMACION DE SISTEMAS",1992
"15740","MANEJO E IMPLEMENTACION DE ARCHIVOS",2,5,773,2013,2012,0,0,"PROGRAMACION DE SISTEMAS",1993
"15741","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,5,773,2013,2012,0,0,"PROGRAMACION DE SISTEMAS",1991
"15742","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,5,773,2013,2012,0,0,"PROGRAMACION DE SISTEMAS",1983
"15743","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,5,773,2013,2012,0,0,"PROGRAMACION DE SISTEMAS",1991
"15744","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,5,773,2013,2012,0,0,"PROGRAMACION DE SISTEMAS",1992
"15745","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,5,773,2013,2012,49,61,"PROGRAMACION DE SISTEMAS",1991
"15746","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,1,773,2017,2014,48,53,"PROGRAMACION DE SISTEMAS",1994
"15747","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,5,773,2013,2012,0,0,"PROGRAMACION DE SISTEMAS",1991
"15748","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,5,773,2013,2012,0,0,"PROGRAMACION DE SISTEMAS",1986
"15749","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,5,773,2013,2012,49,63,"PROGRAMACION DE SISTEMAS",1992
"15750","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,5,773,2013,2012,0,0,"PROGRAMACION DE SISTEMAS",1992
"15751","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,5,773,2013,2012,0,0,"PROGRAMACION DE SISTEMAS",1988
"15752","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,1,773,2017,2013,42,52,"PROGRAMACION DE SISTEMAS",1995
"15753","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,5,773,2013,2012,45,63,"PROGRAMACION DE SISTEMAS",1992
"15754","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,5,773,2013,2012,0,0,"PROGRAMACION DE SISTEMAS",1990
"15755","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,5,773,2013,2012,43,57,"PROGRAMACION DE SISTEMAS",1981
"15756","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,5,773,2013,2012,53,53,"PROGRAMACION DE SISTEMAS",1990
"15757","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,5,773,2013,2012,45,61,"PROGRAMACION DE SISTEMAS",1992
"15758","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,1,773,2017,2012,0,0,"PROGRAMACION DE SISTEMAS",1994
"15759","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,5,773,2013,2012,0,0,"PROGRAMACION DE SISTEMAS",1990
"15760","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,1,773,2017,2013,43,55,"PROGRAMACION DE SISTEMAS",1995
"15761","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,5,773,2013,2012,0,0,"PROGRAMACION DE SISTEMAS",1972
"15762","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,1,773,2017,2013,0,0,"PROGRAMACION DE SISTEMAS",1995
"15763","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,5,773,2013,2012,0,0,"PROGRAMACION DE SISTEMAS",1990
"15764","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,5,773,2013,2012,45,62,"PROGRAMACION DE SISTEMAS",1992
"15765","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,5,773,2013,2012,0,0,"PROGRAMACION DE SISTEMAS",1990
"15766","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,5,773,2013,2012,0,0,"PROGRAMACION DE SISTEMAS",1991
"15767","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,5,773,2013,2012,0,0,"PROGRAMACION DE SISTEMAS",1986
"15768","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,5,773,2013,2012,47,61,"PROGRAMACION DE SISTEMAS",1989
"15769","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,5,773,2013,2012,0,0,"PROGRAMACION DE SISTEMAS",1990
"15770","MANEJO E IMPLEMENTACION DE ARCHIVOS",2,5,773,2013,2012,48,65,"PROGRAMACION DE SISTEMAS",1992
"15771","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,5,773,2013,2012,0,0,"PROGRAMACION DE SISTEMAS",1989
"15772","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,5,773,2013,2012,51,71,"PROGRAMACION DE SISTEMAS",1991
"15773","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,5,773,2013,2012,0,0,"PROGRAMACION DE SISTEMAS",1988
"15774","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,5,773,2013,2012,43,55,"PROGRAMACION DE SISTEMAS",1992
"15775","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,5,773,2013,2012,0,0,"PROGRAMACION DE SISTEMAS",1988
"15776","MANEJO E IMPLEMENTACION DE ARCHIVOS",2,5,773,2013,2012,0,0,"PROGRAMACION DE SISTEMAS",1990
"15777","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,5,773,2013,2012,0,0,"PROGRAMACION DE SISTEMAS",1992
"15778","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,5,773,2013,2012,0,0,"PROGRAMACION DE SISTEMAS",1991
"15779","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,5,773,2013,2012,0,0,"PROGRAMACION DE SISTEMAS",1992
"15780","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,5,773,2013,2012,0,0,"PROGRAMACION DE SISTEMAS",1993
"15781","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,5,773,2013,2012,0,0,"PROGRAMACION DE SISTEMAS",1987
"15782","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,5,773,2013,2012,48,61,"PROGRAMACION DE SISTEMAS",1990
"15783","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,5,773,2013,2012,0,0,"PROGRAMACION DE SISTEMAS",1989
"15784","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,5,773,2013,2012,0,0,"PROGRAMACION DE SISTEMAS",1991
"15785","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,5,773,2013,2012,0,0,"PROGRAMACION DE SISTEMAS",1989
"15786","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,5,773,2013,2012,51,69,"PROGRAMACION DE SISTEMAS",1992
"15787","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,5,773,2013,2012,0,0,"PROGRAMACION DE SISTEMAS",1990
"15788","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,5,773,2013,2012,43,53,"PROGRAMACION DE SISTEMAS",1991
"15789","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,5,773,2013,2012,0,0,"PROGRAMACION DE SISTEMAS",1990
"15790","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,5,773,2013,2012,49,66,"PROGRAMACION DE SISTEMAS",1992
"15791","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,5,773,2013,2012,0,0,"PROGRAMACION DE SISTEMAS",1988
"15792","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,5,773,2013,2012,51,75,"PROGRAMACION DE SISTEMAS",1992
"15793","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,5,773,2013,2012,53,61,"PROGRAMACION DE SISTEMAS",1988
"15794","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,5,773,2013,2012,0,0,"PROGRAMACION DE SISTEMAS",1992
"15795","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,5,773,2013,2012,0,0,"PROGRAMACION DE SISTEMAS",1990
"15796","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,5,773,2013,2012,0,0,"PROGRAMACION DE SISTEMAS",1989
"15797","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,5,773,2013,2012,50,50,"PROGRAMACION DE SISTEMAS",1991
"15798","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,5,773,2013,2012,54,64,"PROGRAMACION DE SISTEMAS",1989
"15799","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,5,773,2013,2012,51,62,"PROGRAMACION DE SISTEMAS",1986
"15800","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,5,773,2013,2012,0,0,"PROGRAMACION DE SISTEMAS",1991
"15801","MANEJO E IMPLEMENTACION DE ARCHIVOS",2,5,773,2013,2012,0,0,"PROGRAMACION DE SISTEMAS",1993
"15802","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,5,773,2013,2012,0,0,"PROGRAMACION DE SISTEMAS",1992
"15803","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,5,773,2013,2012,0,0,"PROGRAMACION DE SISTEMAS",1986
"15804","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,5,773,2017,2012,0,0,"PROGRAMACION DE SISTEMAS",1992
"15805","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,1,773,2017,2013,45,57,"PROGRAMACION DE SISTEMAS",1994
"15806","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,6,773,2013,2012,0,0,"PROGRAMACION DE SISTEMAS",1990
"15807","MANEJO E IMPLEMENTACION DE ARCHIVOS",2,6,773,2013,2012,56,72,"PROGRAMACION DE SISTEMAS",1988
"15808","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,6,773,2013,2012,0,0,"PROGRAMACION DE SISTEMAS",1990
"15809","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,6,773,2013,2012,0,0,"PROGRAMACION DE SISTEMAS",1990
"15810","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,6,773,2013,2012,0,0,"PROGRAMACION DE SISTEMAS",1990
"15811","MANEJO E IMPLEMENTACION DE ARCHIVOS",2,6,773,2013,2012,46,63,"PROGRAMACION DE SISTEMAS",1987
"15812","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,6,773,2013,2012,52,68,"PROGRAMACION DE SISTEMAS",1991
"15813","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,6,773,2013,2012,50,61,"PROGRAMACION DE SISTEMAS",1991
"15814","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,6,773,2013,2012,0,0,"PROGRAMACION DE SISTEMAS",1993
"15815","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,6,773,2013,2012,0,0,"PROGRAMACION DE SISTEMAS",1989
"15816","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,6,773,2013,2012,44,63,"PROGRAMACION DE SISTEMAS",1991
"15817","MANEJO E IMPLEMENTACION DE ARCHIVOS",2,6,773,2013,2012,55,73,"PROGRAMACION DE SISTEMAS",1993
"15818","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,6,773,2013,2012,49,74,"PROGRAMACION DE SISTEMAS",1992
"15819","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,1,773,2017,2012,0,0,"PROGRAMACION DE SISTEMAS",1991
"15820","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,1,773,2017,2012,41,56,"PROGRAMACION DE SISTEMAS",1993
"15821","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,6,773,2013,2012,53,66,"PROGRAMACION DE SISTEMAS",1992
"15822","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,6,773,2013,2012,0,0,"PROGRAMACION DE SISTEMAS",1990
"15823","MANEJO E IMPLEMENTACION DE ARCHIVOS",1,6,773,2013,2012,52,69,"PROGRAMACION DE SISTEMAS",1990
"15824","MANEJO E IMPLEMENTACION DE ARCHIVOS",2,6,773,2013,2012,0,0,"PROGRAMACION DE SISTEMAS",1990
