"","curso","nombre_curso","genero","periodo","anio_asignacion","anio_ingreso","zona","nota_total","nombre_area","anio_nacimiento","semestre","creditos","obligaroriedad"
"19031",777,"ORGANIZACION DE LENGUAJES Y COMPILADORES 1",1,2,2012,2012,67,85,"CIENCIAS DE LA COMPUTACION",1991,5,4,"Si"
"19032",777,"ORGANIZACION DE LENGUAJES Y COMPILADORES 1",1,2,2012,2012,64,72,"CIENCIAS DE LA COMPUTACION",1989,5,4,"Si"
"19033",777,"ORGANIZACION DE LENGUAJES Y COMPILADORES 1",1,2,2012,2012,59,74,"CIENCIAS DE LA COMPUTACION",1991,5,4,"Si"
"19034",777,"ORGANIZACION DE LENGUAJES Y COMPILADORES 1",1,2,2012,2012,59,72,"CIENCIAS DE LA COMPUTACION",1989,5,4,"Si"
"19035",777,"ORGANIZACION DE LENGUAJES Y COMPILADORES 1",1,2,2012,2012,43,57,"CIENCIAS DE LA COMPUTACION",1989,5,4,"Si"
"19036",777,"ORGANIZACION DE LENGUAJES Y COMPILADORES 1",1,2,2012,2012,0,0,"CIENCIAS DE LA COMPUTACION",1977,5,4,"Si"
"19037",777,"ORGANIZACION DE LENGUAJES Y COMPILADORES 1",1,2,2012,2012,57,75,"CIENCIAS DE LA COMPUTACION",1991,5,4,"Si"
"19038",777,"ORGANIZACION DE LENGUAJES Y COMPILADORES 1",1,2,2012,2012,0,0,"CIENCIAS DE LA COMPUTACION",1990,5,4,"Si"
"19039",777,"ORGANIZACION DE LENGUAJES Y COMPILADORES 1",1,2,2012,2012,0,0,"CIENCIAS DE LA COMPUTACION",1991,5,4,"Si"
"19040",777,"ORGANIZACION DE LENGUAJES Y COMPILADORES 1",2,2,2012,2012,58,76,"CIENCIAS DE LA COMPUTACION",1988,5,4,"Si"
"19041",777,"ORGANIZACION DE LENGUAJES Y COMPILADORES 1",1,5,2012,2012,0,0,"CIENCIAS DE LA COMPUTACION",1990,5,4,"Si"
"19042",777,"ORGANIZACION DE LENGUAJES Y COMPILADORES 1",1,5,2012,2012,0,0,"CIENCIAS DE LA COMPUTACION",1990,5,4,"Si"
"19043",777,"ORGANIZACION DE LENGUAJES Y COMPILADORES 1",1,5,2012,2012,59,73,"CIENCIAS DE LA COMPUTACION",1986,5,4,"Si"
"19044",777,"ORGANIZACION DE LENGUAJES Y COMPILADORES 1",2,5,2012,2012,56,66,"CIENCIAS DE LA COMPUTACION",1987,5,4,"Si"
"19045",777,"ORGANIZACION DE LENGUAJES Y COMPILADORES 1",1,5,2012,2012,0,0,"CIENCIAS DE LA COMPUTACION",1990,5,4,"Si"
"19046",777,"ORGANIZACION DE LENGUAJES Y COMPILADORES 1",2,5,2012,2012,0,0,"CIENCIAS DE LA COMPUTACION",1986,5,4,"Si"
"19047",777,"ORGANIZACION DE LENGUAJES Y COMPILADORES 1",1,5,2012,2012,0,0,"CIENCIAS DE LA COMPUTACION",1988,5,4,"Si"
"19048",777,"ORGANIZACION DE LENGUAJES Y COMPILADORES 1",2,5,2012,2012,0,0,"CIENCIAS DE LA COMPUTACION",1992,5,4,"Si"
"19049",777,"ORGANIZACION DE LENGUAJES Y COMPILADORES 1",1,5,2012,2012,0,0,"CIENCIAS DE LA COMPUTACION",1990,5,4,"Si"
"19050",777,"ORGANIZACION DE LENGUAJES Y COMPILADORES 1",1,5,2012,2012,0,0,"CIENCIAS DE LA COMPUTACION",1991,5,4,"Si"
"19051",777,"ORGANIZACION DE LENGUAJES Y COMPILADORES 1",1,5,2012,2012,0,0,"CIENCIAS DE LA COMPUTACION",1991,5,4,"Si"
"19052",777,"ORGANIZACION DE LENGUAJES Y COMPILADORES 1",1,5,2012,2012,29,29,"CIENCIAS DE LA COMPUTACION",1989,5,4,"Si"
"19053",777,"ORGANIZACION DE LENGUAJES Y COMPILADORES 1",1,5,2012,2012,0,0,"CIENCIAS DE LA COMPUTACION",1987,5,4,"Si"
"19054",777,"ORGANIZACION DE LENGUAJES Y COMPILADORES 1",1,5,2012,2012,43,43,"CIENCIAS DE LA COMPUTACION",1985,5,4,"Si"
"19055",777,"ORGANIZACION DE LENGUAJES Y COMPILADORES 1",1,6,2012,2012,52,71,"CIENCIAS DE LA COMPUTACION",1990,5,4,"Si"
"19056",777,"ORGANIZACION DE LENGUAJES Y COMPILADORES 1",1,6,2012,2012,0,0,"CIENCIAS DE LA COMPUTACION",1990,5,4,"Si"
"19057",777,"ORGANIZACION DE LENGUAJES Y COMPILADORES 1",1,6,2012,2012,56,76,"CIENCIAS DE LA COMPUTACION",1991,5,4,"Si"
"19058",777,"ORGANIZACION DE LENGUAJES Y COMPILADORES 1",1,6,2012,2012,0,0,"CIENCIAS DE LA COMPUTACION",1988,5,4,"Si"
"19059",777,"ORGANIZACION DE LENGUAJES Y COMPILADORES 1",1,6,2012,2012,58,83,"CIENCIAS DE LA COMPUTACION",1988,5,4,"Si"
"19060",777,"ORGANIZACION DE LENGUAJES Y COMPILADORES 1",1,6,2012,2012,0,0,"CIENCIAS DE LA COMPUTACION",1987,5,4,"Si"
"19061",777,"ORGANIZACION DE LENGUAJES Y COMPILADORES 1",1,6,2012,2012,0,0,"CIENCIAS DE LA COMPUTACION",1990,5,4,"Si"
"19062",777,"ORGANIZACION DE LENGUAJES Y COMPILADORES 1",1,6,2012,2012,52,77,"CIENCIAS DE LA COMPUTACION",1989,5,4,"Si"
"19063",777,"ORGANIZACION DE LENGUAJES Y COMPILADORES 1",1,6,2012,2012,63,74,"CIENCIAS DE LA COMPUTACION",1990,5,4,"Si"
"19064",777,"ORGANIZACION DE LENGUAJES Y COMPILADORES 1",1,6,2012,2012,58,83,"CIENCIAS DE LA COMPUTACION",1988,5,4,"Si"
"19065",777,"ORGANIZACION DE LENGUAJES Y COMPILADORES 1",1,6,2012,2012,0,0,"CIENCIAS DE LA COMPUTACION",1989,5,4,"Si"
"19066",777,"ORGANIZACION DE LENGUAJES Y COMPILADORES 1",1,6,2012,2012,59,75,"CIENCIAS DE LA COMPUTACION",1988,5,4,"Si"
"19067",777,"ORGANIZACION DE LENGUAJES Y COMPILADORES 1",1,6,2012,2012,54,64,"CIENCIAS DE LA COMPUTACION",1990,5,4,"Si"
"19068",777,"ORGANIZACION DE LENGUAJES Y COMPILADORES 1",1,6,2012,2012,54,79,"CIENCIAS DE LA COMPUTACION",1984,5,4,"Si"
"19069",777,"ORGANIZACION DE LENGUAJES Y COMPILADORES 1",1,6,2012,2012,50,68,"CIENCIAS DE LA COMPUTACION",1990,5,4,"Si"
"19070",777,"ORGANIZACION DE LENGUAJES Y COMPILADORES 1",1,6,2012,2012,52,70,"CIENCIAS DE LA COMPUTACION",1990,5,4,"Si"
"19071",777,"ORGANIZACION DE LENGUAJES Y COMPILADORES 1",1,6,2012,2012,0,0,"CIENCIAS DE LA COMPUTACION",1988,5,4,"Si"
"19072",777,"ORGANIZACION DE LENGUAJES Y COMPILADORES 1",1,6,2012,2012,0,0,"CIENCIAS DE LA COMPUTACION",1977,5,4,"Si"
"19073",777,"ORGANIZACION DE LENGUAJES Y COMPILADORES 1",1,6,2012,2012,57,82,"CIENCIAS DE LA COMPUTACION",1990,5,4,"Si"
"19074",777,"ORGANIZACION DE LENGUAJES Y COMPILADORES 1",2,6,2012,2012,41,64,"CIENCIAS DE LA COMPUTACION",1990,5,4,"Si"
"19075",777,"ORGANIZACION DE LENGUAJES Y COMPILADORES 1",1,6,2012,2012,0,0,"CIENCIAS DE LA COMPUTACION",1988,5,4,"Si"
"19076",777,"ORGANIZACION DE LENGUAJES Y COMPILADORES 1",1,6,2012,2012,56,81,"CIENCIAS DE LA COMPUTACION",1991,5,4,"Si"
"19077",777,"ORGANIZACION DE LENGUAJES Y COMPILADORES 1",1,6,2012,2012,0,0,"CIENCIAS DE LA COMPUTACION",1985,5,4,"Si"
"19078",777,"ORGANIZACION DE LENGUAJES Y COMPILADORES 1",1,6,2012,2012,0,0,"CIENCIAS DE LA COMPUTACION",1987,5,4,"Si"
"19079",777,"ORGANIZACION DE LENGUAJES Y COMPILADORES 1",1,6,2012,2012,0,0,"CIENCIAS DE LA COMPUTACION",1988,5,4,"Si"
"19080",777,"ORGANIZACION DE LENGUAJES Y COMPILADORES 1",1,1,2013,2012,60,81,"CIENCIAS DE LA COMPUTACION",1993,5,4,"Si"
"19081",777,"ORGANIZACION DE LENGUAJES Y COMPILADORES 1",1,1,2013,2012,55,75,"CIENCIAS DE LA COMPUTACION",1991,5,4,"Si"
"19082",777,"ORGANIZACION DE LENGUAJES Y COMPILADORES 1",1,1,2013,2012,52,67,"CIENCIAS DE LA COMPUTACION",1992,5,4,"Si"
"19083",777,"ORGANIZACION DE LENGUAJES Y COMPILADORES 1",1,1,2013,2012,40,62,"CIENCIAS DE LA COMPUTACION",1990,5,4,"Si"
"19084",777,"ORGANIZACION DE LENGUAJES Y COMPILADORES 1",1,1,2013,2012,0,0,"CIENCIAS DE LA COMPUTACION",1992,5,4,"Si"
"19085",777,"ORGANIZACION DE LENGUAJES Y COMPILADORES 1",1,1,2013,2012,0,0,"CIENCIAS DE LA COMPUTACION",1989,5,4,"Si"
"19086",777,"ORGANIZACION DE LENGUAJES Y COMPILADORES 1",1,1,2013,2012,0,0,"CIENCIAS DE LA COMPUTACION",1990,5,4,"Si"
"19087",777,"ORGANIZACION DE LENGUAJES Y COMPILADORES 1",1,1,2013,2012,0,0,"CIENCIAS DE LA COMPUTACION",1992,5,4,"Si"
"19088",777,"ORGANIZACION DE LENGUAJES Y COMPILADORES 1",1,1,2013,2012,62,75,"CIENCIAS DE LA COMPUTACION",1992,5,4,"Si"
"19089",777,"ORGANIZACION DE LENGUAJES Y COMPILADORES 1",2,1,2013,2012,0,0,"CIENCIAS DE LA COMPUTACION",1991,5,4,"Si"
"19090",777,"ORGANIZACION DE LENGUAJES Y COMPILADORES 1",2,1,2013,2012,0,0,"CIENCIAS DE LA COMPUTACION",1992,5,4,"Si"
"19091",777,"ORGANIZACION DE LENGUAJES Y COMPILADORES 1",1,1,2013,2012,0,0,"CIENCIAS DE LA COMPUTACION",1990,5,4,"Si"
"19092",777,"ORGANIZACION DE LENGUAJES Y COMPILADORES 1",2,1,2013,2012,0,0,"CIENCIAS DE LA COMPUTACION",1991,5,4,"Si"
"19093",777,"ORGANIZACION DE LENGUAJES Y COMPILADORES 1",1,1,2013,2012,54,79,"CIENCIAS DE LA COMPUTACION",1992,5,4,"Si"
"19094",777,"ORGANIZACION DE LENGUAJES Y COMPILADORES 1",2,1,2013,2012,62,77,"CIENCIAS DE LA COMPUTACION",1992,5,4,"Si"
"19095",777,"ORGANIZACION DE LENGUAJES Y COMPILADORES 1",1,1,2013,2012,54,74,"CIENCIAS DE LA COMPUTACION",1990,5,4,"Si"
"19096",777,"ORGANIZACION DE LENGUAJES Y COMPILADORES 1",1,1,2013,2012,49,64,"CIENCIAS DE LA COMPUTACION",1992,5,4,"Si"
"19097",777,"ORGANIZACION DE LENGUAJES Y COMPILADORES 1",1,1,2013,2012,60,80,"CIENCIAS DE LA COMPUTACION",1992,5,4,"Si"
"19098",777,"ORGANIZACION DE LENGUAJES Y COMPILADORES 1",1,1,2013,2012,0,0,"CIENCIAS DE LA COMPUTACION",1987,5,4,"Si"
"19099",777,"ORGANIZACION DE LENGUAJES Y COMPILADORES 1",1,1,2013,2012,52,62,"CIENCIAS DE LA COMPUTACION",1992,5,4,"Si"
"19100",777,"ORGANIZACION DE LENGUAJES Y COMPILADORES 1",1,1,2013,2012,55,77,"CIENCIAS DE LA COMPUTACION",1992,5,4,"Si"
"19101",777,"ORGANIZACION DE LENGUAJES Y COMPILADORES 1",1,1,2013,2012,0,0,"CIENCIAS DE LA COMPUTACION",1992,5,4,"Si"
"19102",777,"ORGANIZACION DE LENGUAJES Y COMPILADORES 1",1,1,2013,2012,0,0,"CIENCIAS DE LA COMPUTACION",1993,5,4,"Si"
"19103",777,"ORGANIZACION DE LENGUAJES Y COMPILADORES 1",1,1,2013,2012,0,0,"CIENCIAS DE LA COMPUTACION",1991,5,4,"Si"
"19104",777,"ORGANIZACION DE LENGUAJES Y COMPILADORES 1",1,1,2013,2012,0,0,"CIENCIAS DE LA COMPUTACION",1988,5,4,"Si"
"19105",777,"ORGANIZACION DE LENGUAJES Y COMPILADORES 1",2,1,2013,2012,61,81,"CIENCIAS DE LA COMPUTACION",1990,5,4,"Si"
"19106",777,"ORGANIZACION DE LENGUAJES Y COMPILADORES 1",1,1,2013,2012,0,0,"CIENCIAS DE LA COMPUTACION",1990,5,4,"Si"
"19107",777,"ORGANIZACION DE LENGUAJES Y COMPILADORES 1",1,1,2013,2012,0,0,"CIENCIAS DE LA COMPUTACION",1989,5,4,"Si"
"19108",777,"ORGANIZACION DE LENGUAJES Y COMPILADORES 1",1,1,2013,2012,60,78,"CIENCIAS DE LA COMPUTACION",1990,5,4,"Si"
"19109",777,"ORGANIZACION DE LENGUAJES Y COMPILADORES 1",2,1,2013,2012,57,79,"CIENCIAS DE LA COMPUTACION",1992,5,4,"Si"
"19110",777,"ORGANIZACION DE LENGUAJES Y COMPILADORES 1",1,1,2013,2012,58,80,"CIENCIAS DE LA COMPUTACION",1991,5,4,"Si"
"19111",777,"ORGANIZACION DE LENGUAJES Y COMPILADORES 1",1,1,2013,2012,0,0,"CIENCIAS DE LA COMPUTACION",1991,5,4,"Si"
"19112",777,"ORGANIZACION DE LENGUAJES Y COMPILADORES 1",1,1,2013,2012,46,61,"CIENCIAS DE LA COMPUTACION",1990,5,4,"Si"
"19113",777,"ORGANIZACION DE LENGUAJES Y COMPILADORES 1",1,1,2013,2012,0,0,"CIENCIAS DE LA COMPUTACION",1987,5,4,"Si"
"19114",777,"ORGANIZACION DE LENGUAJES Y COMPILADORES 1",2,1,2013,2012,0,0,"CIENCIAS DE LA COMPUTACION",1990,5,4,"Si"
"19115",777,"ORGANIZACION DE LENGUAJES Y COMPILADORES 1",1,1,2013,2012,56,76,"CIENCIAS DE LA COMPUTACION",1991,5,4,"Si"
"19116",777,"ORGANIZACION DE LENGUAJES Y COMPILADORES 1",1,1,2013,2012,0,0,"CIENCIAS DE LA COMPUTACION",1990,5,4,"Si"
"19117",777,"ORGANIZACION DE LENGUAJES Y COMPILADORES 1",2,1,2013,2012,44,52,"CIENCIAS DE LA COMPUTACION",1993,5,4,"Si"
"19118",777,"ORGANIZACION DE LENGUAJES Y COMPILADORES 1",1,1,2013,2012,0,0,"CIENCIAS DE LA COMPUTACION",1986,5,4,"Si"
"19119",777,"ORGANIZACION DE LENGUAJES Y COMPILADORES 1",2,1,2013,2012,0,0,"CIENCIAS DE LA COMPUTACION",1977,5,4,"Si"
"19120",777,"ORGANIZACION DE LENGUAJES Y COMPILADORES 1",1,1,2013,2012,0,0,"CIENCIAS DE LA COMPUTACION",1991,5,4,"Si"
"19121",777,"ORGANIZACION DE LENGUAJES Y COMPILADORES 1",1,1,2013,2012,48,61,"CIENCIAS DE LA COMPUTACION",1989,5,4,"Si"
"19122",777,"ORGANIZACION DE LENGUAJES Y COMPILADORES 1",1,1,2013,2012,53,70,"CIENCIAS DE LA COMPUTACION",1990,5,4,"Si"
"19123",777,"ORGANIZACION DE LENGUAJES Y COMPILADORES 1",1,1,2013,2012,0,0,"CIENCIAS DE LA COMPUTACION",1990,5,4,"Si"
"19124",777,"ORGANIZACION DE LENGUAJES Y COMPILADORES 1",1,1,2013,2012,60,80,"CIENCIAS DE LA COMPUTACION",1992,5,4,"Si"
"19125",777,"ORGANIZACION DE LENGUAJES Y COMPILADORES 1",1,1,2013,2012,0,0,"CIENCIAS DE LA COMPUTACION",1989,5,4,"Si"
"19126",777,"ORGANIZACION DE LENGUAJES Y COMPILADORES 1",1,1,2013,2012,0,0,"CIENCIAS DE LA COMPUTACION",1990,5,4,"Si"
"19127",777,"ORGANIZACION DE LENGUAJES Y COMPILADORES 1",1,1,2013,2012,0,0,"CIENCIAS DE LA COMPUTACION",1989,5,4,"Si"
"19128",777,"ORGANIZACION DE LENGUAJES Y COMPILADORES 1",1,1,2013,2012,54,69,"CIENCIAS DE LA COMPUTACION",1990,5,4,"Si"
"19129",777,"ORGANIZACION DE LENGUAJES Y COMPILADORES 1",1,1,2013,2012,0,0,"CIENCIAS DE LA COMPUTACION",1989,5,4,"Si"
"19130",777,"ORGANIZACION DE LENGUAJES Y COMPILADORES 1",1,1,2013,2012,0,0,"CIENCIAS DE LA COMPUTACION",1987,5,4,"Si"
"19131",777,"ORGANIZACION DE LENGUAJES Y COMPILADORES 1",1,1,2013,2012,56,76,"CIENCIAS DE LA COMPUTACION",1976,5,4,"Si"
"19132",777,"ORGANIZACION DE LENGUAJES Y COMPILADORES 1",1,1,2013,2012,53,63,"CIENCIAS DE LA COMPUTACION",1993,5,4,"Si"
"19133",777,"ORGANIZACION DE LENGUAJES Y COMPILADORES 1",1,1,2013,2012,53,65,"CIENCIAS DE LA COMPUTACION",1980,5,4,"Si"
"19134",777,"ORGANIZACION DE LENGUAJES Y COMPILADORES 1",1,1,2013,2012,65,87,"CIENCIAS DE LA COMPUTACION",1992,5,4,"Si"
"19135",777,"ORGANIZACION DE LENGUAJES Y COMPILADORES 1",1,1,2013,2012,0,0,"CIENCIAS DE LA COMPUTACION",1981,5,4,"Si"
"19136",777,"ORGANIZACION DE LENGUAJES Y COMPILADORES 1",1,1,2013,2012,0,0,"CIENCIAS DE LA COMPUTACION",1987,5,4,"Si"
"19137",777,"ORGANIZACION DE LENGUAJES Y COMPILADORES 1",1,1,2013,2012,0,0,"CIENCIAS DE LA COMPUTACION",1992,5,4,"Si"
"19138",777,"ORGANIZACION DE LENGUAJES Y COMPILADORES 1",1,1,2013,2012,0,0,"CIENCIAS DE LA COMPUTACION",1985,5,4,"Si"
"19139",777,"ORGANIZACION DE LENGUAJES Y COMPILADORES 1",1,1,2013,2012,0,0,"CIENCIAS DE LA COMPUTACION",1989,5,4,"Si"
"19140",777,"ORGANIZACION DE LENGUAJES Y COMPILADORES 1",1,1,2013,2012,62,84,"CIENCIAS DE LA COMPUTACION",1991,5,4,"Si"
"19141",777,"ORGANIZACION DE LENGUAJES Y COMPILADORES 1",1,1,2013,2012,62,82,"CIENCIAS DE LA COMPUTACION",1993,5,4,"Si"
"19142",777,"ORGANIZACION DE LENGUAJES Y COMPILADORES 1",1,1,2013,2012,49,61,"CIENCIAS DE LA COMPUTACION",1990,5,4,"Si"
"19143",777,"ORGANIZACION DE LENGUAJES Y COMPILADORES 1",1,1,2013,2012,40,61,"CIENCIAS DE LA COMPUTACION",1989,5,4,"Si"
"19144",777,"ORGANIZACION DE LENGUAJES Y COMPILADORES 1",1,1,2013,2012,0,0,"CIENCIAS DE LA COMPUTACION",1990,5,4,"Si"
"19145",777,"ORGANIZACION DE LENGUAJES Y COMPILADORES 1",1,1,2013,2012,0,0,"CIENCIAS DE LA COMPUTACION",1989,5,4,"Si"
"19146",777,"ORGANIZACION DE LENGUAJES Y COMPILADORES 1",1,1,2013,2012,0,0,"CIENCIAS DE LA COMPUTACION",1990,5,4,"Si"
"19147",777,"ORGANIZACION DE LENGUAJES Y COMPILADORES 1",1,1,2013,2012,0,0,"CIENCIAS DE LA COMPUTACION",1989,5,4,"Si"
"19148",777,"ORGANIZACION DE LENGUAJES Y COMPILADORES 1",1,1,2013,2012,55,75,"CIENCIAS DE LA COMPUTACION",1987,5,4,"Si"
"19149",777,"ORGANIZACION DE LENGUAJES Y COMPILADORES 1",1,1,2013,2012,56,76,"CIENCIAS DE LA COMPUTACION",1983,5,4,"Si"
"19150",777,"ORGANIZACION DE LENGUAJES Y COMPILADORES 1",2,1,2013,2012,0,0,"CIENCIAS DE LA COMPUTACION",1986,5,4,"Si"
"19151",777,"ORGANIZACION DE LENGUAJES Y COMPILADORES 1",1,1,2013,2012,0,0,"CIENCIAS DE LA COMPUTACION",1991,5,4,"Si"
"19152",777,"ORGANIZACION DE LENGUAJES Y COMPILADORES 1",1,1,2013,2012,0,0,"CIENCIAS DE LA COMPUTACION",1988,5,4,"Si"
"19153",777,"ORGANIZACION DE LENGUAJES Y COMPILADORES 1",1,1,2013,2012,0,0,"CIENCIAS DE LA COMPUTACION",1991,5,4,"Si"
"19154",777,"ORGANIZACION DE LENGUAJES Y COMPILADORES 1",1,1,2013,2012,58,83,"CIENCIAS DE LA COMPUTACION",1993,5,4,"Si"
"19155",777,"ORGANIZACION DE LENGUAJES Y COMPILADORES 1",1,1,2013,2012,0,0,"CIENCIAS DE LA COMPUTACION",1988,5,4,"Si"
"19156",777,"ORGANIZACION DE LENGUAJES Y COMPILADORES 1",1,1,2013,2012,0,0,"CIENCIAS DE LA COMPUTACION",1988,5,4,"Si"
"19157",777,"ORGANIZACION DE LENGUAJES Y COMPILADORES 1",1,1,2013,2012,0,0,"CIENCIAS DE LA COMPUTACION",1992,5,4,"Si"
"19158",777,"ORGANIZACION DE LENGUAJES Y COMPILADORES 1",1,1,2013,2012,58,78,"CIENCIAS DE LA COMPUTACION",1988,5,4,"Si"
"19159",777,"ORGANIZACION DE LENGUAJES Y COMPILADORES 1",1,1,2013,2012,41,46,"CIENCIAS DE LA COMPUTACION",1988,5,4,"Si"
"19160",777,"ORGANIZACION DE LENGUAJES Y COMPILADORES 1",1,1,2013,2012,0,0,"CIENCIAS DE LA COMPUTACION",1988,5,4,"Si"
"19161",777,"ORGANIZACION DE LENGUAJES Y COMPILADORES 1",1,1,2013,2012,53,66,"CIENCIAS DE LA COMPUTACION",1992,5,4,"Si"
"19162",777,"ORGANIZACION DE LENGUAJES Y COMPILADORES 1",1,1,2013,2012,0,0,"CIENCIAS DE LA COMPUTACION",1988,5,4,"Si"
"19163",777,"ORGANIZACION DE LENGUAJES Y COMPILADORES 1",1,1,2013,2012,0,0,"CIENCIAS DE LA COMPUTACION",1991,5,4,"Si"
"19164",777,"ORGANIZACION DE LENGUAJES Y COMPILADORES 1",1,1,2013,2012,0,0,"CIENCIAS DE LA COMPUTACION",1990,5,4,"Si"
"19165",777,"ORGANIZACION DE LENGUAJES Y COMPILADORES 1",1,1,2013,2012,0,0,"CIENCIAS DE LA COMPUTACION",1990,5,4,"Si"
"19166",777,"ORGANIZACION DE LENGUAJES Y COMPILADORES 1",1,1,2013,2012,0,0,"CIENCIAS DE LA COMPUTACION",1985,5,4,"Si"
"19167",777,"ORGANIZACION DE LENGUAJES Y COMPILADORES 1",1,1,2013,2012,50,61,"CIENCIAS DE LA COMPUTACION",1976,5,4,"Si"
"19168",777,"ORGANIZACION DE LENGUAJES Y COMPILADORES 1",1,1,2013,2012,0,0,"CIENCIAS DE LA COMPUTACION",1991,5,4,"Si"
"19169",777,"ORGANIZACION DE LENGUAJES Y COMPILADORES 1",1,1,2013,2012,0,0,"CIENCIAS DE LA COMPUTACION",1988,5,4,"Si"
"19170",777,"ORGANIZACION DE LENGUAJES Y COMPILADORES 1",1,1,2013,2012,50,70,"CIENCIAS DE LA COMPUTACION",1992,5,4,"Si"
"19171",777,"ORGANIZACION DE LENGUAJES Y COMPILADORES 1",1,1,2013,2012,44,44,"CIENCIAS DE LA COMPUTACION",1988,5,4,"Si"
"19172",777,"ORGANIZACION DE LENGUAJES Y COMPILADORES 1",2,1,2013,2012,0,0,"CIENCIAS DE LA COMPUTACION",1989,5,4,"Si"
"19173",777,"ORGANIZACION DE LENGUAJES Y COMPILADORES 1",1,1,2013,2012,0,0,"CIENCIAS DE LA COMPUTACION",1989,5,4,"Si"
"19174",777,"ORGANIZACION DE LENGUAJES Y COMPILADORES 1",1,1,2013,2012,0,0,"CIENCIAS DE LA COMPUTACION",1991,5,4,"Si"
"19175",777,"ORGANIZACION DE LENGUAJES Y COMPILADORES 1",2,1,2013,2012,0,0,"CIENCIAS DE LA COMPUTACION",1980,5,4,"Si"
"19176",777,"ORGANIZACION DE LENGUAJES Y COMPILADORES 1",1,1,2013,2012,48,61,"CIENCIAS DE LA COMPUTACION",1989,5,4,"Si"
"19177",777,"ORGANIZACION DE LENGUAJES Y COMPILADORES 1",1,1,2013,2012,0,0,"CIENCIAS DE LA COMPUTACION",1986,5,4,"Si"
"19178",777,"ORGANIZACION DE LENGUAJES Y COMPILADORES 1",1,1,2013,2012,0,0,"CIENCIAS DE LA COMPUTACION",1987,5,4,"Si"
"19179",777,"ORGANIZACION DE LENGUAJES Y COMPILADORES 1",2,1,2013,2012,0,0,"CIENCIAS DE LA COMPUTACION",1989,5,4,"Si"
"19180",777,"ORGANIZACION DE LENGUAJES Y COMPILADORES 1",1,1,2013,2012,0,0,"CIENCIAS DE LA COMPUTACION",1986,5,4,"Si"
"19181",777,"ORGANIZACION DE LENGUAJES Y COMPILADORES 1",1,1,2013,2012,0,0,"CIENCIAS DE LA COMPUTACION",1988,5,4,"Si"
"19182",777,"ORGANIZACION DE LENGUAJES Y COMPILADORES 1",2,1,2013,2012,48,61,"CIENCIAS DE LA COMPUTACION",1990,5,4,"Si"
"19183",777,"ORGANIZACION DE LENGUAJES Y COMPILADORES 1",1,1,2013,2012,44,61,"CIENCIAS DE LA COMPUTACION",1990,5,4,"Si"
"19184",777,"ORGANIZACION DE LENGUAJES Y COMPILADORES 1",1,1,2013,2012,54,71,"CIENCIAS DE LA COMPUTACION",1992,5,4,"Si"
"19185",777,"ORGANIZACION DE LENGUAJES Y COMPILADORES 1",1,1,2013,2012,0,0,"CIENCIAS DE LA COMPUTACION",1990,5,4,"Si"
"19186",777,"ORGANIZACION DE LENGUAJES Y COMPILADORES 1",1,1,2013,2012,0,0,"CIENCIAS DE LA COMPUTACION",1991,5,4,"Si"
"19187",777,"ORGANIZACION DE LENGUAJES Y COMPILADORES 1",1,1,2013,2012,0,0,"CIENCIAS DE LA COMPUTACION",1989,5,4,"Si"
"19188",777,"ORGANIZACION DE LENGUAJES Y COMPILADORES 1",1,1,2013,2012,47,47,"CIENCIAS DE LA COMPUTACION",1991,5,4,"Si"
"19189",777,"ORGANIZACION DE LENGUAJES Y COMPILADORES 1",2,1,2013,2012,0,0,"CIENCIAS DE LA COMPUTACION",1985,5,4,"Si"
"19190",777,"ORGANIZACION DE LENGUAJES Y COMPILADORES 1",1,1,2013,2012,0,0,"CIENCIAS DE LA COMPUTACION",1988,5,4,"Si"
"19191",777,"ORGANIZACION DE LENGUAJES Y COMPILADORES 1",1,1,2013,2012,0,0,"CIENCIAS DE LA COMPUTACION",1988,5,4,"Si"
"19192",777,"ORGANIZACION DE LENGUAJES Y COMPILADORES 1",2,1,2013,2012,0,0,"CIENCIAS DE LA COMPUTACION",1986,5,4,"Si"
"19193",777,"ORGANIZACION DE LENGUAJES Y COMPILADORES 1",1,1,2013,2012,0,0,"CIENCIAS DE LA COMPUTACION",1983,5,4,"Si"
"19194",777,"ORGANIZACION DE LENGUAJES Y COMPILADORES 1",1,1,2013,2012,0,0,"CIENCIAS DE LA COMPUTACION",1980,5,4,"Si"
"19195",777,"ORGANIZACION DE LENGUAJES Y COMPILADORES 1",1,1,2013,2012,48,64,"CIENCIAS DE LA COMPUTACION",1991,5,4,"Si"
"19196",777,"ORGANIZACION DE LENGUAJES Y COMPILADORES 1",1,1,2013,2012,0,0,"CIENCIAS DE LA COMPUTACION",1990,5,4,"Si"
"19197",777,"ORGANIZACION DE LENGUAJES Y COMPILADORES 1",1,1,2013,2012,0,0,"CIENCIAS DE LA COMPUTACION",1992,5,4,"Si"
"19198",777,"ORGANIZACION DE LENGUAJES Y COMPILADORES 1",1,1,2013,2012,0,0,"CIENCIAS DE LA COMPUTACION",1992,5,4,"Si"
"19199",777,"ORGANIZACION DE LENGUAJES Y COMPILADORES 1",1,1,2013,2012,0,0,"CIENCIAS DE LA COMPUTACION",1990,5,4,"Si"
