nombre_curso,genero_1masc_2feme,periodo,curso,año,año_ingreso_a_la_carrera,zona,nota_total,nombre_area,año_nacimiento
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,1,779,2015,2012,64,84,CIENCIAS DE LA COMPUTACION,1993
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,5,779,2017,2012,45,61,CIENCIAS DE LA COMPUTACION,1994
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,1,779,2015,2012,49,61,CIENCIAS DE LA COMPUTACION,1994
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,1,779,2015,2011,58,78,CIENCIAS DE LA COMPUTACION,1992
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,1,779,2015,2012,66,89,CIENCIAS DE LA COMPUTACION,1994
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,1,779,2015,2009,53,64,CIENCIAS DE LA COMPUTACION,1992
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,1,779,2015,2012,69,94,CIENCIAS DE LA COMPUTACION,1993
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,1,779,2015,2004,45,53,CIENCIAS DE LA COMPUTACION,1986
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,5,779,2017,2013,43,57,CIENCIAS DE LA COMPUTACION,1994
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,1,779,2015,2012,65,85,CIENCIAS DE LA COMPUTACION,1993
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,1,779,2015,2012,58,78,CIENCIAS DE LA COMPUTACION,1993
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,1,779,2015,2011,65,90,CIENCIAS DE LA COMPUTACION,1990
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,1,779,2015,2008,64,85,CIENCIAS DE LA COMPUTACION,1990
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,1,779,2015,2012,63,83,CIENCIAS DE LA COMPUTACION,1993
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,1,779,2015,2010,0,0,CIENCIAS DE LA COMPUTACION,1990
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,1,779,2015,2010,60,80,CIENCIAS DE LA COMPUTACION,1990
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,2,1,779,2015,2011,61,76,CIENCIAS DE LA COMPUTACION,1993
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,1,779,2015,2012,56,72,CIENCIAS DE LA COMPUTACION,1995
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,1,779,2015,2008,48,48,CIENCIAS DE LA COMPUTACION,1991
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,1,779,2015,2012,60,75,CIENCIAS DE LA COMPUTACION,1993
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,1,779,2015,2011,0,0,CIENCIAS DE LA COMPUTACION,1993
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,1,779,2015,2007,65,90,CIENCIAS DE LA COMPUTACION,1988
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,1,779,2015,2010,68,85,CIENCIAS DE LA COMPUTACION,1991
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,1,779,2015,2007,45,45,CIENCIAS DE LA COMPUTACION,1987
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,2,1,779,2015,2009,68,83,CIENCIAS DE LA COMPUTACION,1990
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,1,779,2015,2011,65,85,CIENCIAS DE LA COMPUTACION,1993
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,1,779,2015,2008,56,56,CIENCIAS DE LA COMPUTACION,1989
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,1,779,2015,2001,39,48,CIENCIAS DE LA COMPUTACION,1984
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,1,779,2015,2012,66,91,CIENCIAS DE LA COMPUTACION,1994
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,1,779,2015,2011,62,82,CIENCIAS DE LA COMPUTACION,1993
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,1,779,2015,2012,63,88,CIENCIAS DE LA COMPUTACION,1993
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,1,779,2015,2011,56,81,CIENCIAS DE LA COMPUTACION,1992
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,1,779,2015,2011,53,68,CIENCIAS DE LA COMPUTACION,1992
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,1,779,2015,2012,63,88,CIENCIAS DE LA COMPUTACION,1993
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,1,779,2015,2005,46,56,CIENCIAS DE LA COMPUTACION,1986
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,1,779,2015,2011,62,87,CIENCIAS DE LA COMPUTACION,1991
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,1,779,2015,2012,50,65,CIENCIAS DE LA COMPUTACION,1994
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,1,779,2015,2011,67,87,CIENCIAS DE LA COMPUTACION,1993
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,2,1,779,2015,2010,63,80,CIENCIAS DE LA COMPUTACION,1992
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,1,779,2015,2011,48,48,CIENCIAS DE LA COMPUTACION,1992
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,1,779,2015,2003,55,75,CIENCIAS DE LA COMPUTACION,1982
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,1,779,2015,2010,59,80,CIENCIAS DE LA COMPUTACION,1990
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,1,779,2015,2007,62,87,CIENCIAS DE LA COMPUTACION,1989
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,1,779,2015,2007,0,0,CIENCIAS DE LA COMPUTACION,1988
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,1,779,2015,2008,63,88,CIENCIAS DE LA COMPUTACION,1989
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,1,779,2015,2009,45,45,CIENCIAS DE LA COMPUTACION,1989
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,1,779,2015,2011,58,78,CIENCIAS DE LA COMPUTACION,1993
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,1,779,2015,2011,0,0,CIENCIAS DE LA COMPUTACION,1992
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,1,779,2015,2008,59,76,CIENCIAS DE LA COMPUTACION,1992
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,2,1,779,2015,2009,61,70,CIENCIAS DE LA COMPUTACION,1991
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,1,779,2015,2012,69,89,CIENCIAS DE LA COMPUTACION,1995
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,1,779,2015,2012,52,67,CIENCIAS DE LA COMPUTACION,1993
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,1,779,2015,2012,0,0,CIENCIAS DE LA COMPUTACION,1992
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,1,779,2015,2010,0,0,CIENCIAS DE LA COMPUTACION,1991
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,1,779,2015,2010,58,83,CIENCIAS DE LA COMPUTACION,1989
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,1,779,2015,2008,66,83,CIENCIAS DE LA COMPUTACION,1989
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,1,779,2015,2009,51,69,CIENCIAS DE LA COMPUTACION,1990
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,1,779,2015,2010,52,63,CIENCIAS DE LA COMPUTACION,1990
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,1,779,2015,2004,0,0,CIENCIAS DE LA COMPUTACION,1984
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,1,779,2015,2012,67,87,CIENCIAS DE LA COMPUTACION,1994
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,1,779,2015,2012,60,85,CIENCIAS DE LA COMPUTACION,1994
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,1,779,2015,2009,50,67,CIENCIAS DE LA COMPUTACION,1990
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,1,779,2015,1988,0,0,CIENCIAS DE LA COMPUTACION,1970
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,1,779,2015,2006,0,0,CIENCIAS DE LA COMPUTACION,1986
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,1,779,2015,2010,0,0,CIENCIAS DE LA COMPUTACION,1990
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,1,779,2015,2006,47,57,CIENCIAS DE LA COMPUTACION,1987
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,1,779,2015,2008,0,0,CIENCIAS DE LA COMPUTACION,1988
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,1,779,2015,2011,62,87,CIENCIAS DE LA COMPUTACION,1991
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,1,779,2015,2012,57,72,CIENCIAS DE LA COMPUTACION,1994
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,2,1,779,2015,2010,51,67,CIENCIAS DE LA COMPUTACION,1991
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,1,779,2015,2010,55,64,CIENCIAS DE LA COMPUTACION,1992
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,1,779,2015,2012,62,82,CIENCIAS DE LA COMPUTACION,1994
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,1,779,2015,2010,64,64,CIENCIAS DE LA COMPUTACION,1991
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,1,779,2015,1993,56,77,CIENCIAS DE LA COMPUTACION,1972
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,1,779,2015,2008,0,0,CIENCIAS DE LA COMPUTACION,1989
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,1,779,2015,2012,58,83,CIENCIAS DE LA COMPUTACION,1993
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,2,1,779,2015,2011,53,73,CIENCIAS DE LA COMPUTACION,1991
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,1,779,2015,2003,0,0,CIENCIAS DE LA COMPUTACION,1983
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,1,779,2015,2005,0,0,CIENCIAS DE LA COMPUTACION,1986
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,2,1,779,2015,2009,0,0,CIENCIAS DE LA COMPUTACION,1992
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,1,779,2015,2002,52,52,CIENCIAS DE LA COMPUTACION,1983
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,1,779,2015,2012,61,86,CIENCIAS DE LA COMPUTACION,1994
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,1,779,2015,2012,57,82,CIENCIAS DE LA COMPUTACION,1992
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,2,1,779,2015,2008,55,55,CIENCIAS DE LA COMPUTACION,1989
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,1,779,2015,2010,56,67,CIENCIAS DE LA COMPUTACION,1991
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,1,779,2015,2010,56,81,CIENCIAS DE LA COMPUTACION,1992
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,2,1,779,2015,2010,58,66,CIENCIAS DE LA COMPUTACION,1991
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,1,779,2015,2009,0,0,CIENCIAS DE LA COMPUTACION,1988
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,1,779,2015,2010,55,67,CIENCIAS DE LA COMPUTACION,1989
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,2,1,779,2015,2011,67,87,CIENCIAS DE LA COMPUTACION,1992
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,1,779,2015,2010,65,86,CIENCIAS DE LA COMPUTACION,1992
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,1,779,2015,2011,51,76,CIENCIAS DE LA COMPUTACION,1992
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,1,779,2015,2010,59,79,CIENCIAS DE LA COMPUTACION,1992
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,5,779,2017,2011,21,21,CIENCIAS DE LA COMPUTACION,1991
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,5,779,2017,2012,43,56,CIENCIAS DE LA COMPUTACION,1992
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,5,779,2017,2013,50,63,CIENCIAS DE LA COMPUTACION,1996
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,5,779,2017,2013,32,32,CIENCIAS DE LA COMPUTACION,1994
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,5,779,2017,2013,28,28,CIENCIAS DE LA COMPUTACION,1995
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,5,779,2017,2013,32,32,CIENCIAS DE LA COMPUTACION,1992
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,5,779,2017,2013,64,79,CIENCIAS DE LA COMPUTACION,1983
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,5,779,2017,2012,25,25,CIENCIAS DE LA COMPUTACION,1994
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,5,779,2017,2014,37,50,CIENCIAS DE LA COMPUTACION,1996
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,5,779,2017,2015,56,75,CIENCIAS DE LA COMPUTACION,1995
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,5,779,2017,2012,28,28,CIENCIAS DE LA COMPUTACION,1994
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,5,779,2017,2010,40,51,CIENCIAS DE LA COMPUTACION,1990
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,5,779,2017,2010,0,0,CIENCIAS DE LA COMPUTACION,1990
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,5,779,2015,2012,28,28,CIENCIAS DE LA COMPUTACION,1993
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,5,779,2017,2013,32,32,CIENCIAS DE LA COMPUTACION,1995
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,5,779,2015,2012,43,66,CIENCIAS DE LA COMPUTACION,1993
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,2,5,779,2017,2013,0,0,CIENCIAS DE LA COMPUTACION,1995
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,5,779,2015,2008,33,33,CIENCIAS DE LA COMPUTACION,1987
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,2,5,779,2015,2011,51,71,CIENCIAS DE LA COMPUTACION,1992
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,5,779,2017,2007,0,0,CIENCIAS DE LA COMPUTACION,1988
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,5,779,2015,2013,54,77,CIENCIAS DE LA COMPUTACION,1993
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,5,779,2015,2012,31,31,CIENCIAS DE LA COMPUTACION,1993
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,5,779,2015,2011,37,54,CIENCIAS DE LA COMPUTACION,1992
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,5,779,2015,2001,50,66,CIENCIAS DE LA COMPUTACION,1984
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,5,779,2017,2013,43,43,CIENCIAS DE LA COMPUTACION,1994
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,5,779,2015,2012,53,78,CIENCIAS DE LA COMPUTACION,1993
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,5,779,2015,2009,57,80,CIENCIAS DE LA COMPUTACION,1989
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,5,779,2015,1988,58,72,CIENCIAS DE LA COMPUTACION,1969
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,5,779,2015,2011,47,60,CIENCIAS DE LA COMPUTACION,1989
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,5,779,2015,2012,0,0,CIENCIAS DE LA COMPUTACION,1994
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,5,779,2015,2001,49,70,CIENCIAS DE LA COMPUTACION,1982
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,5,779,2015,2012,54,79,CIENCIAS DE LA COMPUTACION,1994
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,5,779,2015,2010,47,68,CIENCIAS DE LA COMPUTACION,1992
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,5,779,2015,2011,0,0,CIENCIAS DE LA COMPUTACION,1992
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,5,779,2015,2012,40,65,CIENCIAS DE LA COMPUTACION,1993
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,5,779,2015,2009,42,42,CIENCIAS DE LA COMPUTACION,1988
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,5,779,2015,2008,37,47,CIENCIAS DE LA COMPUTACION,1988
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,5,779,2015,2009,40,64,CIENCIAS DE LA COMPUTACION,1991
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,5,779,2015,2009,0,0,CIENCIAS DE LA COMPUTACION,1991
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,2,5,779,2015,2012,0,0,CIENCIAS DE LA COMPUTACION,1993
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,5,779,2015,2012,55,79,CIENCIAS DE LA COMPUTACION,1993
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,5,779,2015,2004,55,69,CIENCIAS DE LA COMPUTACION,1984
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,5,779,2015,2009,43,64,CIENCIAS DE LA COMPUTACION,1990
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,5,779,2015,2010,0,0,CIENCIAS DE LA COMPUTACION,1991
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,5,779,2015,2010,49,72,CIENCIAS DE LA COMPUTACION,1993
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,5,779,2015,2007,0,0,CIENCIAS DE LA COMPUTACION,1988
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,5,779,2015,2012,56,81,CIENCIAS DE LA COMPUTACION,1993
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,5,779,2015,2012,53,53,CIENCIAS DE LA COMPUTACION,1993
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,5,779,2015,2012,31,31,CIENCIAS DE LA COMPUTACION,1991
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,5,779,2015,2012,30,30,CIENCIAS DE LA COMPUTACION,1993
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,5,779,2015,2006,42,61,CIENCIAS DE LA COMPUTACION,1980
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,2,5,779,2015,2011,0,0,CIENCIAS DE LA COMPUTACION,1992
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,5,779,2015,2009,21,21,CIENCIAS DE LA COMPUTACION,1990
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,5,779,2015,2011,0,0,CIENCIAS DE LA COMPUTACION,1992
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,2,5,779,2015,2009,0,0,CIENCIAS DE LA COMPUTACION,1992
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,2,5,779,2015,2011,0,0,CIENCIAS DE LA COMPUTACION,1990
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,5,779,2015,2011,48,68,CIENCIAS DE LA COMPUTACION,1992
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,5,779,2015,2010,50,65,CIENCIAS DE LA COMPUTACION,1991
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,5,779,2015,2011,44,61,CIENCIAS DE LA COMPUTACION,1988
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,5,779,2015,2012,49,63,CIENCIAS DE LA COMPUTACION,1995
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,5,779,2015,2008,49,63,CIENCIAS DE LA COMPUTACION,1989
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,5,779,2015,2008,45,59,CIENCIAS DE LA COMPUTACION,1987
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,5,779,2015,2012,52,77,CIENCIAS DE LA COMPUTACION,1993
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,5,779,2015,2012,51,75,CIENCIAS DE LA COMPUTACION,1993
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,5,779,2015,2009,27,27,CIENCIAS DE LA COMPUTACION,1991
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,5,779,2015,2012,48,72,CIENCIAS DE LA COMPUTACION,1992
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,5,779,2015,1997,0,0,CIENCIAS DE LA COMPUTACION,1976
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,5,779,2015,2007,44,59,CIENCIAS DE LA COMPUTACION,1988
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,5,779,2015,2004,51,59,CIENCIAS DE LA COMPUTACION,1984
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,5,779,2015,2006,53,68,CIENCIAS DE LA COMPUTACION,1986
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,5,779,2015,2005,51,61,CIENCIAS DE LA COMPUTACION,1986
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,5,779,2015,2008,0,0,CIENCIAS DE LA COMPUTACION,1988
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,5,779,2015,2007,0,0,CIENCIAS DE LA COMPUTACION,1988
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,5,779,2015,2010,49,72,CIENCIAS DE LA COMPUTACION,1991
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,5,779,2015,2007,40,54,CIENCIAS DE LA COMPUTACION,1985
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,5,779,2015,2007,0,0,CIENCIAS DE LA COMPUTACION,1989
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,5,779,2015,2009,35,35,CIENCIAS DE LA COMPUTACION,1988
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,5,779,2017,2014,47,61,CIENCIAS DE LA COMPUTACION,1995
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,5,779,2017,2013,39,39,CIENCIAS DE LA COMPUTACION,1994
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,2,5,779,2017,2012,30,30,CIENCIAS DE LA COMPUTACION,1993
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,5,779,2017,2013,42,42,CIENCIAS DE LA COMPUTACION,1993
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,5,779,2017,2013,39,52,CIENCIAS DE LA COMPUTACION,1993
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,5,779,2017,2013,26,26,CIENCIAS DE LA COMPUTACION,1993
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,5,779,2017,2009,0,0,CIENCIAS DE LA COMPUTACION,1990
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,5,779,2017,2013,0,0,CIENCIAS DE LA COMPUTACION,1993
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,1,779,2015,2010,44,51,CIENCIAS DE LA COMPUTACION,1991
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,5,779,2017,2013,0,0,CIENCIAS DE LA COMPUTACION,1996
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,1,779,2016,2009,52,52,CIENCIAS DE LA COMPUTACION,1991
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,2,1,779,2016,2011,46,63,CIENCIAS DE LA COMPUTACION,1990
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,1,779,2016,2012,58,69,CIENCIAS DE LA COMPUTACION,1992
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,1,779,2016,1998,0,0,CIENCIAS DE LA COMPUTACION,1976
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,1,779,2016,2011,45,63,CIENCIAS DE LA COMPUTACION,1993
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,5,779,2017,2008,42,58,CIENCIAS DE LA COMPUTACION,1988
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,2,1,779,2016,2012,60,71,CIENCIAS DE LA COMPUTACION,1993
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,1,779,2016,2012,0,0,CIENCIAS DE LA COMPUTACION,1991
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,1,779,2016,2010,59,59,CIENCIAS DE LA COMPUTACION,1991
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,1,779,2016,2011,53,65,CIENCIAS DE LA COMPUTACION,1993
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,2,1,779,2016,2011,64,78,CIENCIAS DE LA COMPUTACION,1992
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,1,779,2016,2011,63,86,CIENCIAS DE LA COMPUTACION,1992
ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,1,1,779,2016,2012,64,80,CIENCIAS DE LA COMPUTACION,1993
